subject_id,window_id,n_obs,activity_label,chest_acc_X.mean,chest_acc_X.sd,chest_acc_X.min,chest_acc_X.max,chest_acc_X.rms,chest_acc_Y.mean,chest_acc_Y.sd,chest_acc_Y.min,chest_acc_Y.max,chest_acc_Y.rms,chest_acc_Z.mean,chest_acc_Z.sd,chest_acc_Z.min,chest_acc_Z.max,chest_acc_Z.rms,ECG_1.mean,ECG_1.sd,ECG_1.min,ECG_1.max,ECG_1.rms,ECG_2.mean,ECG_2.sd,ECG_2.min,ECG_2.max,ECG_2.rms,left_ankle_acc_X.mean,left_ankle_acc_X.sd,left_ankle_acc_X.min,left_ankle_acc_X.max,left_ankle_acc_X.rms,left_ankle_acc_Y.mean,left_ankle_acc_Y.sd,left_ankle_acc_Y.min,left_ankle_acc_Y.max,left_ankle_acc_Y.rms,left_ankle_acc_Z.mean,left_ankle_acc_Z.sd,left_ankle_acc_Z.min,left_ankle_acc_Z.max,left_ankle_acc_Z.rms,left_ankle_gyro_X.mean,left_ankle_gyro_X.sd,left_ankle_gyro_X.min,left_ankle_gyro_X.max,left_ankle_gyro_X.rms,left_ankle_gyro_Y.mean,left_ankle_gyro_Y.sd,left_ankle_gyro_Y.min,left_ankle_gyro_Y.max,left_ankle_gyro_Y.rms,left_ankle_gyro_Z.mean,left_ankle_gyro_Z.sd,left_ankle_gyro_Z.min,left_ankle_gyro_Z.max,left_ankle_gyro_Z.rms,left_ankle_mag_X.mean,left_ankle_mag_X.sd,left_ankle_mag_X.min,left_ankle_mag_X.max,left_ankle_mag_X.rms,left_ankle_mag_Y.mean,left_ankle_mag_Y.sd,left_ankle_mag_Y.min,left_ankle_mag_Y.max,left_ankle_mag_Y.rms,left_ankle_mag_Z.mean,left_ankle_mag_Z.sd,left_ankle_mag_Z.min,left_ankle_mag_Z.max,left_ankle_mag_Z.rms,right_arm_acc_X.mean,right_arm_acc_X.sd,right_arm_acc_X.min,right_arm_acc_X.max,right_arm_acc_X.rms,right_arm_acc_Y.mean,right_arm_acc_Y.sd,right_arm_acc_Y.min,right_arm_acc_Y.max,right_arm_acc_Y.rms,right_arm_acc_Z.mean,right_arm_acc_Z.sd,right_arm_acc_Z.min,right_arm_acc_Z.max,right_arm_acc_Z.rms,right_arm_gyro_X.mean,right_arm_gyro_X.sd,right_arm_gyro_X.min,right_arm_gyro_X.max,right_arm_gyro_X.rms,right_arm_gyro_Y.mean,right_arm_gyro_Y.sd,right_arm_gyro_Y.min,right_arm_gyro_Y.max,right_arm_gyro_Y.rms,right_arm_gyro_Z.mean,right_arm_gyro_Z.sd,right_arm_gyro_Z.min,right_arm_gyro_Z.max,right_arm_gyro_Z.rms,right_arm_mag_X.mean,right_arm_mag_X.sd,right_arm_mag_X.min,right_arm_mag_X.max,right_arm_mag_X.rms,right_arm_mag_Y.mean,right_arm_mag_Y.sd,right_arm_mag_Y.min,right_arm_mag_Y.max,right_arm_mag_Y.rms,right_arm_mag_Z.mean,right_arm_mag_Z.sd,right_arm_mag_Z.min,right_arm_mag_Z.max,right_arm_mag_Z.rms,Cluster_KMeans,Cluster_GMM,Cluster_HClust,Cluster_PAM,Cluster_DBSCAN,Cluster_Final
3,192,100,8,-6.944457,1.47361747974743,-10.174,-4.8982,7.09755704568128,0.637003016,0.74898852002744,-0.77793,2.2032,0.980380950189599,-6.06887811,4.08020696309094,-12.244,0.064839,7.3015676047734,-1.9657137,0.914709299948035,-3.1606,2.5453,2.16618478499527,-0.39744649,0.484291815360696,-1.2015,1.7373,0.624625399110879,1.360876888,0.837413450057759,0.0041808,3.5327,1.59569250727289,-8.241449,1.51763504333106,-10.937,-5.2816,8.37864342140779,-4.15408635,3.29923235805793,-8.815,1.7191,5.29457441294277,-0.3384795,0.0700688313879339,-0.46568,-0.24675,0.345584890643385,-0.4468855,0.268879940175983,-0.8349,-0.10507,0.520845570315233,-0.8817374,0.221488612351183,-1.0904,-0.48134,0.908860537104566,10.4936101,18.6086228258495,-29.809,33.795,21.2822434900741,-0.63521281,5.44556010996432,-13.637,11.193,5.4553715708566,1.17454456,3.29211879593971,-7.2764,8.7435,3.47983054592308,-1.376472983,1.59117725923169,-4.3112,3.3034,2.09790478633374,-9.287643,1.47210984975595,-12.084,-6.2634,9.40243313356176,3.5682242,1.87334617438292,0.6053,8.6458,4.0257366495649,-0.499,0.0534911976710452,-0.60196,-0.40588,0.501830344983242,-0.9239243,0.0423000723607806,-1.0021,-0.86858,0.924882433226515,-0.127112425,0.262635872697549,-0.4806,0.2306,0.290594897065842,-3.0440566,12.1945134743032,-32.08,13.382,12.5094115717014,8.8796813,17.2653733381953,-27.766,60.041,19.3380693279283,-2.3699146,18.2229173618211,-47.955,33.087,18.2857995508892,2,4,2,4,1,2
3,193,100,8,-7.553789,1.33901938571939,-9.8633,-5.0203,7.67038274421166,0.40152815,0.544294694130499,-1.2696,1.9854,0.674180244564056,-5.38345198,4.07657796207148,-12.677,0.042895,6.74046424387848,0.12345237,0.921476486660191,-1.3605,3.6337,0.925131457670503,0.027127003,0.499418705056567,-0.63213,2.4741,0.497655228870889,1.30576955,1.05102986982901,-0.13772,4.2497,1.67291699348989,-8.357681,1.84054377508909,-11.013,-4.1929,8.55596616823021,-3.66847266,3.4667225093281,-8.8155,1.0708,5.03544188371614,-0.3760668,0.0804555237681545,-0.48794,-0.26716,0.384492650715199,-0.50947543,0.289134697031924,-0.82739,-0.091932,0.585088111373962,-0.8130599,0.246209739895037,-1.0982,-0.48134,0.849163968057406,-12.58782955,16.732565867448,-36.915,19.655,20.8718093533659,1.59376326,4.00987953590807,-13.757,7.0519,4.29632678953722,-1.16388201,5.46459802583875,-10.615,16.814,5.56038079643494,-1.75488248,1.11915149623002,-3.6596,3.0783,2.07836175614586,-9.033037,1.80796915487538,-12.722,-5.3776,9.21041922953022,3.6570953,2.06529253130679,0.48758,9.3384,4.1948927210067,-0.4587843,0.0478659420316341,-0.53137,-0.36078,0.461249683847046,-0.9438768,0.047070424046949,-1.0472,-0.89117,0.945038032118285,-0.202758918,0.221551012960312,-0.49138,0.1056,0.299508233040151,4.10275242,12.3012311736475,-19.163,34.381,12.9088985945145,-1.75191543,17.4863757636707,-33.196,73.359,17.486703853176,-2.30834047,17.9118468096081,-58.009,25.109,17.9709306741471,2,4,2,4,1,2
3,194,100,8,-7.812926,1.65463725950109,-10.427,-4.4221,7.98450116772488,-0.217687765,0.442232975964412,-1.4352,1.15,0.490919818311231,-2.9935967,2.55205369044961,-9.5091,-0.22931,3.92548970967942,0.17063044,0.957995516274838,-1.4192,4.0188,0.968345290774556,0.29178391,0.366909092834187,-0.36421,2.2271,0.467347739606441,0.9660375,0.591504485757686,-1.6824,2.3582,1.13119725623385,-9.376986,0.891045398294735,-12.223,-6.8455,9.41880505833941,-1.253148613,2.88328435423619,-7.3255,3.329,3.13058729745286,-0.3870136,0.0386879726441323,-0.43599,-0.30427,0.38892328063514,-0.690712,0.21130812503799,-0.86867,-0.19512,0.722002548066141,-0.669977,0.223888326543896,-1.0786,-0.42633,0.706041006928068,7.52779036,23.7188858161191,-41.636,54.552,24.7715021066269,0.53756367,6.05110830962697,-16.156,13.443,6.04472723589676,0.216368324,2.53137909464591,-6.5675,10.313,2.52796688491618,-1.45902274,0.629225986010079,-2.8413,0.68697,1.58767548444031,-8.744083,1.68792418968155,-12.862,-4.6395,8.90390839464895,1.7020652633,1.14183850842572,-0.37452,5.8465,2.04640743452107,-0.3574306,0.0639116688863496,-0.46078,-0.27255,0.363043369615808,-0.9278642,0.0591504630168785,-1.0554,-0.84189,0.929728865392486,-0.40900844,0.174056917843672,-0.58836,-0.086207,0.444162984200597,-3.697658,12.8100964218519,-35.906,20.114,13.2714075861883,3.12525358,16.0564374528443,-29.802,41.299,16.2787684355922,2.476026,20.7974254576675,-60.22,51.844,20.8407840870548,2,4,2,4,1,2
3,195,100,8,-7.310662,0.922887642436292,-9.7449,-5.4653,7.36810581240525,0.765435782,0.929443007573379,-1.3845,3.1327,1.20046557537054,-6.23806735,3.06086556399967,-11.386,0.26912,6.94180763807283,-1.88525276,1.24998674935754,-3.4202,2.2941,2.25854381713558,-0.022522933,0.515251618133192,-0.87493,2.0931,0.51316339522603,1.83765299,1.32151372317195,-1.5447,5.6121,2.25962453672782,-7.775701,1.68783572926659,-10.833,-4.1069,7.95498759244161,-5.5308258,2.34478704631746,-9.3868,1.204,6.00275603865408,-0.2957879,0.0565743981304997,-0.43414,-0.18553,0.301096558739883,-0.36050734,0.203952001806437,-0.78987,-0.090056,0.413697953879784,-0.9776099,0.128609753148975,-1.1061,-0.5835,0.985949380291402,4.5616663,26.2391154781458,-36.53,50.587,26.5031143207222,-0.9520368,8.90272581162418,-28.342,12.002,8.90911419147516,0.592144604,10.0489111214891,-27.429,18.579,10.0160592955692,-1.16203011,1.85956239883935,-5.4334,2.2409,2.18488136258517,-8.949453,1.70285154061793,-13.23,-5.093,9.10842551349573,3.964086,1.85250910585529,1.2618,10.342,4.37166443163242,-0.4339212,0.0665147373095131,-0.55686,-0.34118,0.438939148386197,-0.9810477,0.0453856659357813,-1.0452,-0.88296,0.982086477740632,-0.08034426,0.192155717314891,-0.42241,0.20905,0.207387997759706,0.1408711,16.7829627361235,-33.094,31.498,16.6994312623785,2.596052,39.3147373813066,-45.503,110.6,39.2037189000508,2.3920223,14.9199068931679,-23.582,50.231,15.0366005522354,2,4,2,4,1,2
3,196,100,8,-8.437618,1.3315319249449,-10.529,-5.4824,8.54099789300993,-0.043236518,0.780664541032702,-1.2322,2.0164,0.777953823088688,-2.68948165,3.46747803232503,-10.578,0.99316,4.37452642137372,0.9910638,1.09163106271553,-1.2475,5.0863,1.47035684409772,0.114704144,0.484174254783395,-0.46886,2.6164,0.495214602526902,0.93200757,0.721048558464576,-0.30204,3.0256,1.17615901304395,-8.945155,1.63875685042755,-11.257,-4.1144,9.09255006852863,-2.019916651,3.43135620140428,-8.4681,1.019,3.96692911508304,-0.3943603,0.0544362889111128,-0.45269,-0.30612,0.398062460765895,-0.63309558,0.263487415578249,-0.84615,-0.069418,0.6852308920371,-0.7097837,0.231141493723034,-1.0864,-0.49509,0.746113280276528,-13.908942583,16.7711013502079,-45.17,20.944,21.7236236818618,0.968443536,4.1516835032248,-15.883,10.945,4.24287567980251,-1.7113045534,3.51982069892692,-9.3745,8.5868,3.89792376138324,-2.09721784,1.53521546739761,-7.029,1.8367,2.59454048618204,-8.694758,1.16040128892961,-11.422,-5.7301,8.77108217487443,2.265578039,1.79545626988298,-0.73287,7.1222,2.88518117900602,-0.3304903,0.0902501176747883,-0.47843,-0.18627,0.342472584737815,-0.9325069,0.0547651090483787,-1.0329,-0.86242,0.934097609217045,-0.382154516,0.261296179048277,-0.61853,0.17888,0.462206674932947,6.91613328,9.75199086006617,-14.502,21.563,11.9156708591749,-8.38415904,27.966225773858,-41.743,134.78,29.0617069182467,-5.0052632,12.7712674532889,-37.123,20.429,13.657484370889,2,4,2,4,1,2
3,197,100,8,-7.829266,1.49123065157811,-9.8963,-5.176,7.96862204313895,-0.01642384,1.21053477059405,-2.0779,2.3847,1.20457885961416,-4.23768932,3.9748724155648,-11.59,-0.038422,5.79651838482894,1.6241535,0.653558999649595,0.77865,4.8142,1.74949780334958,-0.39242307,0.405632905634093,-0.83307,1.8294,0.562928538502046,1.06970659,0.899083646233142,-1.3464,3.3944,1.39446766817452,-8.560002,1.55205673832688,-10.986,-3.8193,8.69818518760092,-3.08938694,3.75738001771651,-9.2456,2.8273,4.84984919524334,-0.3704076,0.0758115670410006,-0.46939,-0.24861,0.378010198140209,-0.51189505,0.309220092659927,-0.85366,-0.050657,0.597241523390722,-0.7909082,0.267000612292189,-1.0904,-0.43418,0.834333395305498,15.381913135,14.3260049762342,-6.6856,40.67,20.9710592504523,-0.810693482,7.28139668601753,-15.414,22.644,7.2901148306397,1.1088369,4.65647223593777,-12.197,15.032,4.76397162229377,-1.3132038,1.58342286604517,-5.9543,3.8115,2.05101436204674,-9.291402,1.56922750138629,-13.268,-5.9637,9.42167720351318,2.96063494,2.40379783722409,-0.29898,9.0847,3.80602428391748,-0.3704111,0.0704942578633684,-0.50588,-0.26667,0.37699353972051,-0.9558768,0.0516416998695254,-1.0452,-0.8809,0.957256837683597,-0.270668169,0.274860766312544,-0.5819,0.20259,0.384778136280055,-7.4533937,11.3138965070638,-26.263,12.945,13.5010106761688,8.6998031,22.7316567832751,-32.871,112.14,24.2331902953421,0.82167482,13.895548623868,-37.129,35.493,13.8502909121981,2,4,2,4,1,2
3,198,100,8,-7.963095,1.21731454592152,-10.997,-5.5717,8.05468299411591,0.47803912,0.699277616757902,-1.1751,1.8964,0.844168640554718,-5.5347542,2.95060366747065,-10.735,-0.45916,6.2651819955117,-2.65703589,2.33408296121037,-5.5133,4.4333,3.52892385265856,-0.08686578,0.763083086538235,-1.0675,2.5662,0.764211032847681,1.727346346,1.24219004774645,-0.35811,4.8006,2.12398944267919,-7.828436,1.5928314430484,-11.078,-4.4049,7.98724928194933,-5.02279691,3.07755051654942,-8.7016,1.301,5.88260935378171,-0.3336919,0.0712591668913587,-0.45083,-0.22635,0.341141282026963,-0.4121762,0.255619146738568,-0.83677,-0.13133,0.484331453184697,-0.9070935,0.216279771743462,-1.0963,-0.46169,0.932270233361014,-8.0535271,25.3812673597414,-51.765,40.205,26.5070923378865,1.0878451,6.85870490299257,-12.541,21.375,6.91048634890953,-0.562659054,8.28292832007311,-21.975,16.549,8.26059427347468,-0.23226683,1.48339249762585,-2.7105,3.5108,1.49412069435865,-9.142595,1.96171983926159,-13.37,-6.0119,9.34863116260878,3.909851,2.11201465078974,1.1908,10.726,4.43879878666515,-0.3584121,0.0680846953284635,-0.53922,-0.26471,0.364758007324034,-0.9984624,0.0590978142978899,-1.0801,-0.88501,1.00019237667161,-0.10344862,0.261961774867041,-0.56466,0.17672,0.280427082779963,7.69870591,14.900370708428,-28.412,31.501,16.705415572944,-4.272097,17.7231599202868,-40.472,30.068,18.1444235610247,3.35557068,20.5250255694759,-52.98,41.567,20.6959842111903,2,3,2,4,1,2
3,199,100,8,-8.119579,1.51606209810552,-10.569,-4.681,8.25851215290624,0.050125377,0.59863205225985,-1.5049,1.5408,0.597736801671357,-2.27348745,2.4001975699962,-8.7053,0.76666,3.2972843487593,0.213420386,1.23775302859771,-2.8927,3.7132,1.24990419447459,0.23769809,0.548113531976984,-0.56096,2.5243,0.594915575091601,0.43967767,0.860986226083904,-1.8453,3.243,0.962912645148961,-9.655133,0.590645214066786,-11.327,-7.9417,9.67300193315912,-0.789505152,2.30437194053461,-6.531,2.3658,2.42494270549936,-0.457736,0.0631511991616593,-0.5269,-0.31911,0.462028612655104,-0.7206949,0.125819103032364,-0.83865,-0.30957,0.731487034134577,-0.6216311,0.174158672902795,-1.0177,-0.44204,0.645331818060291,-3.5786959,26.2831534288919,-49.719,50.369,26.3951354792826,0.84497881,5.76466867033033,-18.482,11.054,5.79767884754323,-0.98593414,4.92172314739891,-12.681,8.2438,4.99531693495652,-2.983360715,1.43149943691783,-6.5394,0.66484,3.30592496698313,-8.061939,1.30763462940502,-11.691,-5.6347,8.16625187466686,2.21606869,1.56718920366491,-0.75438,10.926,2.70970138924593,-0.4594705,0.0839154658621317,-0.63333,-0.33333,0.466995211674595,-0.8748666,0.0398465916117139,-0.99795,-0.83573,0.875764489546134,-0.386184785,0.202940734695265,-0.57543,0.051724,0.435788687951126,-1.1675846,14.2284465474679,-25.57,28.274,14.2051912356281,-1.3171926,28.8621994586785,-61.678,90.028,28.7477179679033,-8.205127054,17.4372697140927,-52.918,34.418,19.1922354431024,2,4,2,4,1,2
3,200,100,8,-6.388578,2.03662091554922,-10.163,-1.6344,6.7022589750173,1.024488956,1.31981810498286,-1.4736,3.6509,1.66555643942321,-6.3219914,4.15175034559078,-12.252,-0.11933,7.55196900711768,1.0044577,0.614771585821141,0.2763,3.8807,1.17605269133445,-0.44851697,0.430082289569476,-1.0968,2.0262,0.619910106726201,1.22519108,0.811416643712769,-0.94285,3.1796,1.46727849521102,-8.066352,1.59649598945296,-10.713,-5.2502,8.22127399116463,-4.536588645,3.22438685575211,-8.6443,1.8544,5.55637835496598,-0.3511133,0.0710199049072892,-0.48794,-0.28386,0.358153511864675,-0.41583515,0.252708624149599,-0.82739,-0.097561,0.485944342705942,-0.8959347,0.215328295744879,-1.0923,-0.46365,0.92119574405389,11.9948013,16.480872745167,-31.111,35.719,20.3169444800257,-1.29058674,5.86589386802233,-15.902,17.074,5.97747755291952,1.254971243,2.79894942562025,-3.8872,7.8038,3.05462428607269,-1.0482748309,2.0248971158323,-4.5612,3.4838,2.2711420843944,-9.053698,1.73846136632891,-12.281,-6.4194,9.21745479610288,3.88043687,2.00536512736953,-0.020093,8.1547,4.36337767138996,-0.4020799,0.0987694045836466,-0.58824,-0.17843,0.413915555775571,-0.9699336,0.0656254654859104,-1.0554,-0.86448,0.972129015672303,-0.11842673,0.28585663279345,-0.65086,0.25647,0.308093759666407,-4.29706688,11.1782481833015,-22.817,19.345,11.9234426192355,11.0498455,21.0083666056835,-42.384,60.466,23.6439640994965,-0.4022353,21.7933173526315,-33.985,52.06,21.6878073501391,2,4,2,4,1,2
3,201,100,8,-7.328993,1.43783474551321,-10.064,-4.2521,7.46731768856127,0.5201577,1.04562606145275,-1.2011,2.7245,1.16317004545964,-5.6983333,3.70221952728171,-11.471,-0.3294,6.78530526445148,-1.29410786,1.93815781175373,-4.1151,3.8305,2.32241389496859,0.02968146,0.779052826168858,-0.87493,2.855,0.775715838416233,1.32255921,1.32429807841634,-1.3427,5.7557,1.8669200867868,-8.220132,1.8108190664699,-11.139,-4.455,8.41527451316949,-3.9643438,3.59157903611239,-8.9253,1.4139,5.33727152555629,-0.3623934,0.0804320947953721,-0.48237,-0.23933,0.371124783621358,-0.47838718,0.294664910573143,-0.8424,-0.084428,0.561082373111293,-0.8288033,0.2570629655526,-1.0904,-0.44794,0.867372736870949,-12.37339807,18.3776903154756,-46.49,19.032,22.0785662151528,2.76960369,7.32563149132951,-19.785,22.686,7.7973670286163,-1.87257991,6.79749091547502,-22.672,12.361,7.01786145758388,-1.001364239,1.3715096398601,-4.1156,3.0706,1.69261887158774,-8.972949,1.44038534788543,-12.71,-6.077,9.0866812757739,3.80645066,2.27165641312298,-0.28014,8.1538,4.426949881996,-0.4064505,0.0929969077836636,-0.56471,-0.22353,0.416850032456518,-0.9551315,0.0709532483204414,-1.0493,-0.86653,0.957737021371211,-0.154159358,0.296343720021913,-0.60991,0.19397,0.332725881246761,6.13891098,9.57695983360094,-12.484,22.231,11.3352197190097,-8.5489401,16.821969267282,-62.168,33.805,18.7945002690275,-2.2935271,16.1877306980569,-32.927,34.452,16.2690646768559,2,3,2,4,1,2
3,202,100,8,-7.915106,1.5037173836405,-10.15,-4.9328,8.05527512263858,0.06877438,0.726867726694976,-1.0274,1.8341,0.726486916973733,-2.67138836,2.59365019304014,-8.6532,0.073842,3.71430570639549,-0.23774056,1.14770547525379,-2.4699,3.8305,1.1664373764662,0.641254849,0.550026613234851,-0.37677,2.8927,0.843037225678645,0.93610743,0.811721059261873,-0.47646,3.5318,1.23636535367582,-9.362499,0.885147448596315,-10.851,-6.9376,9.40383106349216,-1.129495205,2.80378720355767,-6.5475,2.28,3.0097125899533,-0.405603,0.0808612695430959,-0.4898,-0.25974,0.413505686867787,-0.6930585,0.190499405801852,-0.85366,-0.26266,0.71851040896914,-0.6527728,0.228153283951688,-1.0629,-0.39882,0.691119172204042,8.60827021,20.4217014576308,-32.876,40.743,22.0675723070919,-0.388841528,6.09987389485809,-19.807,13.442,6.08174108720002,0.543108704,4.67151409299228,-11.676,8.4839,4.67972013545423,-2.0387982,1.13893128403619,-4.8471,2.3058,2.33257174067208,-8.559635,1.28499588714313,-11.41,-5.4102,8.65459725341971,2.1763904313,1.52602384191907,-0.3922,8.992,2.65370243017158,-0.3633519,0.104489675075405,-0.55686,-0.18039,0.377933214350102,-0.9262185,0.0396476534869367,-1.0246,-0.86858,0.927058211119992,-0.38105539,0.221865072279423,-0.58836,0.028017,0.440380607477929,-3.6073436,10.2710044637197,-22.231,23.261,10.8375054885926,5.1569533,23.6535274060005,-48.65,117.72,24.0933317018907,0.65605719,13.018665879453,-26.415,32.174,12.9700121705639,2,4,2,4,1,2
3,203,100,8,-6.584624,0.887878061643306,-9.1733,-4.6143,6.6436223100956,0.928399633,0.931631632976512,-1.0907,4.0277,1.31193902416286,-7.242649,2.67807112044483,-12.405,-1.7169,7.7172734054263,0.98817393,0.537534889861701,0.075353,3.9644,1.12362895840757,-0.30308768,0.374117369846937,-1.101,1.9048,0.480027405597597,2.27149351,1.11002143780831,-0.095739,4.5367,2.52576896854051,-7.761645,1.5468996480987,-11.31,-4.809,7.91278096765606,-5.5612014,1.81725433171458,-8.5692,0.84856,5.84776454591291,-0.2770492,0.071047876839452,-0.44527,-0.19109,0.285925833068647,-0.3858166,0.1667720745416,-0.71482,-0.15009,0.419987195559579,-0.9820439,0.113610303682449,-1.1022,-0.71709,0.988528426308015,0.080585,24.0787094273624,-50.295,29.309,23.9581489091436,-0.96961206,4.4524689392135,-8.502,8.605,4.53501735443337,0.56363965,7.26745224510821,-15.33,14.604,7.25295754631387,-1.171195182,1.98578037328558,-6.5453,3.2925,2.29686495213736,-9.067357,1.51093342159605,-12.236,-5.2772,9.19113994953292,3.855694,1.82661225863564,1.2422,9.1875,4.26257239722682,-0.4271961,0.0830169684479801,-0.54902,-0.24314,0.435108499957195,-0.9791322,0.0456037403565217,-1.0554,-0.88912,0.980183028418672,-0.09739162,0.209113804167998,-0.51293,0.20905,0.22973120142658,0.0584256000000001,14.4854615476737,-31.715,24.122,14.4129706805147,4.76882116,35.4540533008089,-75.473,94.972,35.5972141010795,-2.91658447,21.6297467565674,-36.427,63.012,21.7180558585788,2,4,2,4,1,2
3,204,100,8,-8.342505,1.49006902384867,-10.269,-4.015,8.47322207391616,-0.177965531,0.705216607488757,-1.313,1.4739,0.72389839692272,-2.61654443,2.67814655935743,-8.5831,0.16692,3.73457481617762,-0.77772829,1.83530643590848,-3.8807,4.0272,1.98482430195132,0.06015821,0.694806776898576,-0.54422,2.7504,0.693936526551492,0.74953127,0.980332364063938,-0.88966,3.419,1.23013745301031,-9.337191,1.13740472910788,-11.108,-5.7135,9.40552435503199,-1.38405199,2.844521282642,-7.763,1.8878,3.15055363787894,-0.4436181,0.0722235867163333,-0.50649,-0.26345,0.449400826279837,-0.6892496,0.17146890376221,-0.8349,-0.2364,0.710051110982865,-0.6468377,0.202859498229512,-1.053,-0.44204,0.67759830755618,-9.4368416,20.01095588622,-41.624,24.612,22.033791124292,1.8117996,4.27905320134846,-8.3195,13.784,4.62707371105443,-2.94771028,4.76149242288389,-20.084,3.92,5.57979281757545,-0.91797399,1.51219356521422,-3.642,2.9891,1.76253746944712,-8.736591,1.37896492129445,-10.726,-4.2546,8.84367294244309,1.90129839,1.37706036584234,-0.22445,5.1288,2.34355880371684,-0.3218233,0.0810958060051583,-0.45294,-0.22353,0.331784569980281,-0.947354,0.0650058746684801,-1.0698,-0.86858,0.949559428061246,-0.36148657,0.264624192473186,-0.60991,0.17672,0.447211632116194,5.58529265,9.71527222458634,-12.777,21.875,11.1641454325884,-12.2035231,19.7783478341901,-86.633,19.027,23.155932040666,-8.41607408,11.1099826690585,-35.07,10.478,13.8934409228873,2,3,2,4,1,2
3,205,100,8,-7.447724,1.59429552373264,-10.346,-4.1722,7.61478517195331,0.623725124,0.777868426319606,-0.60679,2.4098,0.994012840001127,-5.4869131,3.81206290058991,-12.205,0.36988,6.67028640235373,-2.01209965,0.80312178361271,-3.0769,2.6709,2.16497102863993,0.779570306,0.537675856436329,-0.071167,2.495,0.945480954501743,1.66750323,1.19066656905401,-0.49233,4.3157,2.04550165776923,-8.081729,1.66382928497924,-10.587,-5.1936,8.24954472926234,-4.351997638,3.17365407948285,-8.6976,0.93616,5.37691759795643,-0.3514105,0.0978047034498811,-0.50464,-0.24861,0.364636040356682,-0.4490797,0.250921706777697,-0.80675,-0.15947,0.513813840661187,-0.8786637,0.223635168574948,-1.0923,-0.51277,0.9064008271372,12.1657754,15.4826089732257,-14.265,40.538,19.62957360451,-1.61889941,3.90986271813646,-13.86,8.7557,4.21366722815472,2.3558342,4.94474215744466,-5.8538,14.375,5.45489917702097,1.13988131,1.49591269076827,-1.0826,4.4444,1.87475508573917,-9.044204,1.3861813981109,-12.101,-6.0482,9.14876548357209,4.048727,1.66697243697287,1.8807,8.4854,4.37529421354724,-0.3364714,0.0647020263842039,-0.42745,-0.22353,0.342574797254556,-1.0342067,0.0389084469044339,-1.0883,-0.94661,1.03493102518622,-0.014288542,0.208628196575311,-0.39655,0.22629,0.208073615806256,-6.0576821,7.74301986366206,-20.546,13.56,9.80052679541437,6.08111953,14.2134592208586,-38.745,34.964,15.3942266298417,4.2295885,11.0143470403038,-19.999,41.018,11.7470039242498,2,4,2,4,1,2
3,206,100,8,-7.105354,1.51341099770143,-11.215,-4.1367,7.26316488762303,0.93949761,0.954414406649554,-1.6941,3.3102,1.33583440224443,-6.2570426,3.59544918914037,-12.065,-0.15246,7.2075352528578,0.63120949,0.907454978568612,-1.2224,3.843,1.10166474619719,-0.279686523,0.337696090929931,-0.87075,1.4526,0.437175953683288,1.845380218,1.52208266373039,-0.78972,6.4119,2.3872570929546,-7.935421,1.70342533507659,-10.513,-4.357,8.11440372058847,-4.907905052,2.788584950808,-8.8874,0.97494,5.63790528184371,-0.373544,0.102335986087421,-0.51391,-0.19852,0.387173149177471,-0.455104,0.219506406754019,-0.79174,-0.17824,0.504797863303719,-0.8826312,0.201323635414035,-1.0845,-0.52259,0.9050766427922,-11.1128602,15.311793678203,-37.541,18.722,18.8574170344765,3.0248817,8.22046618531204,-28.662,21.932,8.72067732230788,-3.39673968,5.68494158853378,-20.955,3.3125,6.59797057511453,0.62196528,1.58536247174211,-2.0346,4.0651,1.69560645040813,-9.182272,1.30999449232245,-12.201,-6.1761,9.27432174318963,3.9819296,1.75325608552549,0.81457,8.0082,4.34729009519425,-0.3571569,0.0513762876895322,-0.46275,-0.27059,0.360796589403226,-1.0071834,0.0369886486606009,-1.0616,-0.94661,1.00785558477591,-0.05521447,0.282419556254876,-0.4181,0.28017,0.286377086016025,6.2375998,11.6689353922781,-11.363,27.949,13.1799113776319,-4.2474751,17.8249427888468,-43.627,37.047,18.2371144728689,-0.3598803,11.577337363668,-19.357,17.239,11.5249254599841,2,4,2,4,1,2
